room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9086474,31950559,Shared room,,Yeonnam-dong,0,,6,1,13,1,37.563946,126.921213,47:48.5
8879057,26384707,Entire home/apt,,Chungmuro 2(i)-ga,15,4,10,3,124,2,37.562072,126.989006,47:30.0
3157416,15357237,Shared room,,Sinsa-dong,0,,3,1,90,1,37.517128,127.021114,46:53.0
1696898,7291759,Private room,,Bulgwang-dong,0,,2,1,78,1,37.616478,126.926299,46:51.4
1004256,5523774,Private room,,Samseong-dong,10,5,2,1,36,2,37.511635,127.056207,46:47.6
4362964,22261535,Shared room,,Donggyo-dong,2,,8,1,10,1,37.560074,126.925407,46:41.1
5778027,29977980,Shared room,,Hannam-dong,0,,6,1,16,1,37.538678,127.003138,46:38.8
953913,5180206,Private room,,Jamsil-dong,1,,2,1,42,3,37.514102,127.080292,46:30.9
7779537,40929900,Entire home/apt,,Jungnim-dong,0,,2,1,70,1,37.560105,126.966852,46:07.9
6358991,25879714,Private room,,Jamsil-dong,2,,4,1,70,1,37.506257,127.088096,46:05.8
7846079,41024516,Shared room,,Dohwa-dong,0,,6,1,13,1,37.542376,126.952352,45:45.5
5254475,24682306,Shared room,,Itaewon-dong,3,4.5,13,1,14,1,37.533013,126.99401,45:41.3
4997345,9159918,Private room,,Mangwon-dong,14,5,2,1,39,2,37.560556,126.897947,45:36.6
9224122,34495034,Private room,,Jingwan-dong,1,,3,1,31,2,37.643496,126.920489,45:31.7
1641902,1572120,Entire home/apt,,Migeun-dong,10,4.5,4,1,50,1,37.565076,126.967053,44:27.4
11089682,32378654,Shared room,,Itaewon-dong,0,,4,1,20,1,37.531663,126.993589,43:58.8
4655715,23734065,Private room,,Seongsan-dong,9,5,1,1,19,7,37.565011,126.909492,43:48.6
6426445,33536449,Private room,,Hwa-dong,2,,3,1,71,1,37.581389,126.982005,43:44.3
9928432,40872222,Entire home/apt,,Dongja-dong,14,5,2,1,52,2,37.553158,126.97392,43:31.2
12445157,55768555,Entire home/apt,,Changcheon-dong,0,,3,1,27,2,37.557707,126.940125,42:25.3
5621021,3169009,Private room,,Nonhyeon-dong,2,,1,1,36,2,37.515333,127.024169,41:49.7
2455646,12558378,Private room,,Eungam-dong,42,4.5,2,1,28,4,37.587849,126.913357,41:28.6
5674159,27522577,Entire home/apt,,Sillim-dong,8,4,2,1,20,1,37.468361,126.935471,41:16.0
5962017,407288,Entire home/apt,,Daechi-dong,10,5,2,0,30,3,37.506326,127.058326,41:09.0
4487301,23281122,Entire home/apt,,Yeonhui-dong,0,,1,1,43,1,37.573344,126.934651,41:05.5
1022961,5631536,Private room,,Seongsan-dong,0,,2,1,43,1,37.55997,126.90695,40:58.6
11151147,47950790,Private room,,Changsin-dong,1,,2,1,33,5,37.570991,127.013989,40:45.6
10797210,54069783,Entire home/apt,,Seogyo-dong,16,4.5,4,1,59,,37.549925,126.915368,40:34.1
5996562,14261893,Entire home/apt,,Chungmuro 2(i)-ga,52,5,4,1,72,3,37.561974,126.989575,40:31.1
9370198,48617261,Shared room,,Jamsil-dong,1,,4,1,25,1,37.510067,127.08358,40:06.0
12028824,64378055,Private room,,Gayang-dong,0,,1,1,30,1,37.57169,126.847498,39:43.8
12791352,65694637,Shared room,,Bongnae-dong 2(i)-ga,0,,4,1,50,1,37.55592,126.971666,39:34.8
4069763,21070214,Shared room,,Sangsu-dong,5,4,2,1,43,1,37.548546,126.922318,39:05.5
12783147,64453922,Private room,,Jayang-dong,0,,3,1,39,3,37.531372,127.069109,39:01.4
6697525,35058588,Private room,,Geumho-dong 4(sa)-ga,0,,1,1,22,1,37.542648,127.020359,38:35.6
10775296,41777988,Entire home/apt,,Yeongdeungpo-dong 4(sa)-ga,5,5,2,1,60,1,37.518392,126.902281,37:28.2
6976892,32028072,Shared room,,Dongsomun-dong 4(sa)-ga,0,,1,1,25,1,37.591,127.008641,37:19.2
12375176,49038555,Entire home/apt,,Hoegi-dong,0,,4,3,120,1,37.594505,127.051322,37:13.8
13074656,65596038,Private room,,Bon-dong,0,,2,1,33,2,37.510012,126.954489,37:09.8
6294301,30566329,Entire home/apt,,Dongseon-dong 1(il)-ga,9,4.5,3,0,44,1,37.592741,127.017375,36:37.5
9360959,48470659,Shared room,,Yeonnam-dong,0,,6,1,22,1,37.561469,126.924802,36:35.0
9979360,21219045,Shared room,,Donggyo-dong,2,,1,1,12,1,37.555653,126.930479,36:24.1
1755951,3325795,Private room,,Ogin-dong,118,5,2,1,69,1,37.581497,126.969869,36:15.5
6444268,23108487,Shared room,,Tongui-dong,11,4,4,1,30,1,37.579121,126.972899,35:22.8
4088443,11199810,Entire home/apt,,Banpo-dong,18,4.5,2,1,39,4,37.503326,127.020559,35:13.4
10158345,52140878,Entire home/apt,,Jingwan-dong,0,,10,4,309,1,37.637334,126.935581,35:06.0
1838494,9605913,Private room,,Hoehyeon-dong 2(i)-ga,0,,4,1,85,1,37.559608,126.981614,34:55.5
7717727,22261535,Shared room,,Donggyo-dong,1,,2,1,10,1,37.558712,126.924783,34:46.2
12399492,17745734,Entire home/apt,,Sinwol-dong,2,,2,0,40,1,37.522521,126.851561,34:32.9
13214225,21545392,Entire home/apt,,Yangjae-dong,0,,1,1,48,4,37.465403,127.034109,34:29.0
2284619,8021981,Entire home/apt,,Gahoe-dong,7,4.5,12,5,390,2,37.584891,126.98373,34:03.6
8227431,43055310,Private room,,Yeonhui-dong,0,,4,1,87,1,37.562099,126.928014,33:36.2
9659315,45402236,Entire home/apt,,Dongja-dong,27,5,4,1,79,1,37.55303,126.97048,33:32.8
2023786,8601613,Entire home/apt,,Nogosan-dong,42,4.5,2,0,46,4,37.55494,126.936899,32:46.6
8390190,44146629,Private room,,Wonhyoro 4(sa)-ga,0,,2,1,52,1,37.532539,126.951614,32:15.2
5947573,29436411,Entire home/apt,,Hoehyeon-dong 1(il)-ga,13,5,6,2,96,2,37.554088,126.984587,32:12.2
7791507,40552680,Entire home/apt,,Sungin-dong,16,4.5,4,1,58,3,37.572988,127.015835,32:02.9
12917055,5627970,Private room,,Nonhyeon-dong,0,,1,1,36,1,37.510032,127.025167,31:24.4
10686318,50642465,Private room,,Donggyo-dong,15,5,2,1,30,2,37.557741,126.928143,31:10.0
2788442,14246846,Shared room,,Sinsa-dong,2,,6,1,21,1,37.519496,127.021822,31:04.2
12347371,64586502,Private room,,Jangchung-dong 2(i)-ga,0,,2,1,24,1,37.561742,127.004361,30:15.2
5620966,3169009,Private room,,Nonhyeon-dong,4,4,3,1,71,2,37.514717,127.024753,30:01.2
3863955,15957242,Entire home/apt,,Bongnae-dong 2(i)-ga,28,4,2,1,40,2,37.555462,126.971951,29:37.2
5406346,24396047,Private room,,Nonhyeon-dong,22,4.5,3,1,26,1,37.509957,127.026181,29:21.8
4446163,23074469,Private room,,yongsan-dong  2(i)-ga,10,4.5,3,1,45,1,37.541109,126.987528,29:18.2
12295130,65692242,Shared room,,Dongja-dong,3,4.5,8,1,22,1,37.551722,126.975091,29:03.5
11778717,6559598,Entire home/apt,,Gayang-dong,4,5,2,0,31,2,37.565753,126.840232,28:24.1
10392048,53498107,Private room,,Namsan-dong 2(i)-ga,0,,1,1,53,3,37.558663,126.986916,28:18.8
6008211,17482128,Entire home/apt,,Gwancheol-dong,49,4,5,2,73,1,37.568893,126.985656,28:02.7
4169576,8787171,Entire home/apt,,Gwanhun-dong,14,5,2,1,61,1,37.574989,126.984632,27:58.7
10179484,46064193,Private room,,Sillim-dong,11,5,1,1,26,1,37.47903,126.930785,27:30.0
12112989,36210047,Entire home/apt,,Hannam-dong,6,5,3,1,30,1,37.532144,127.001173,27:24.0
10234211,42562420,Entire home/apt,,Mia-dong,0,,1,1,25,1,37.620518,127.026251,27:13.6
10297522,24221128,Shared room,,Samseong-dong,0,,2,1,66,1,37.518565,127.063682,26:59.0
3831786,8996913,Entire home/apt,,Chungmuro 3(sam)-ga,22,4.5,5,1,66,2,37.563031,126.992737,26:43.0
8492615,44716119,Private room,,Gunja-dong,0,,1,1,8,1,37.554021,127.077305,26:30.4
12978783,71445994,Entire home/apt,,Hapjeong-dong,3,5,4,1,65,1,37.550713,126.914019,25:53.2
9890252,49769484,Shared room,,Seogyo-dong,2,,2,1,20,1,37.555555,126.928197,25:46.3
6293819,14030187,Entire home/apt,,Changcheon-dong,10,4.5,2,0,35,2,37.560287,126.927859,25:17.0
6591860,34486805,Shared room,,Seogyo-dong,1,,16,1,18,1,37.553497,126.928138,24:55.1
5405540,3465480,Entire home/apt,,Sillim-dong,3,3.5,3,1,15,5,37.464886,126.935878,24:26.2
12863848,62196343,Entire home/apt,,Garwol-dong,0,,2,1,47,2,37.547611,126.973445,24:18.3
1271747,4424619,Shared room,,Nonhyeon-dong,0,,4,1,26,1,37.505749,127.024233,23:48.8
4676604,24032856,Entire home/apt,,Changcheon-dong,1,,1,0,26,1,37.559006,126.939318,22:34.2
12073632,53390340,Private room,,Wonseo-dong,3,5,3,1,39,2,37.577754,126.989022,22:09.9
10126602,42244563,Entire home/apt,,Heungin-dong,20,5,3,0,59,1,37.566738,127.015964,22:05.9
9025964,28046910,Entire home/apt,,Sillim-dong,0,,2,1,131,1,37.489376,126.923555,21:52.7
12119803,55598515,Entire home/apt,,Donggyo-dong,4,4.5,4,1,66,3,37.557915,126.925355,21:50.1
3816189,6142702,Shared room,,Dowon-dong,48,4.5,4,1,12,1,37.537792,126.956145,21:47.1
948172,5140870,Entire home/apt,,Malli-dong 1(il)-ga,40,4.5,10,3,180,2,37.555674,126.967583,21:00.2
1310710,7122625,Private room,,Sinsa-dong,4,4,2,1,61,1,37.520857,127.021906,20:09.0
12504950,67715347,Private room,,Seokchon-dong,0,,2,1,23,1,37.507637,127.104931,19:44.8
8894691,37624210,Shared room,,Cheongdam-dong,0,,5,1,109,1,37.522075,127.040312,19:25.2
4041784,19929920,Shared room,,Yeonnam-dong,8,4.5,2,1,61,1,37.563869,126.924021,19:21.1
12136756,65148559,Private room,,Cheongdam-dong,2,,1,1,35,1,37.527747,127.051619,19:15.0
12194762,57837153,Entire home/apt,,Myeongnyun 2(i)-ga,0,,5,2,88,1,37.584224,126.999347,19:11.0
9621930,49769484,Shared room,,Donggyo-dong,14,5,4,1,18,1,37.557749,126.923094,18:55.2
1044463,5750170,Shared room,,Yeonnam-dong,3,5,4,1,16,1,37.562313,126.92463,18:52.2
2229626,11245663,Entire home/apt,,Daejo-dong,47,5,5,2,72,2,37.615578,126.919484,18:45.7
2266334,6824454,Entire home/apt,,Dongsomun-dong 6(yuk)-ga,29,5,2,1,57,3,37.593789,127.015609,18:25.0
3590173,16130264,Entire home/apt,,Dongja-dong,67,4.5,4,2,82,2,37.554124,126.970166,18:18.7
7289462,36689430,Entire home/apt,,Dongja-dong,14,5,16,3,262,2,37.553711,126.970627,18:14.6
706551,3475953,Shared room,,Seogyo-dong,5,4.5,16,1,12,1,37.55485,126.91948,17:34.0
11430166,33619591,Entire home/apt,,Sinmunno 1(il)-ga,10,5,3,1,62,1,37.570353,126.973262,17:23.1
3493499,7839796,Private room,,Mangwon-dong,9,5,1,1,39,1,37.558405,126.898737,17:21.2
718419,2785157,Private room,,Hyehwa-dong,8,4.5,1,1,48,1,37.591178,126.999715,16:35.4
7828008,27673922,Entire home/apt,,Seocho-dong,16,5,2,1,65,4,37.497848,127.026411,16:13.5
12240260,65845292,Entire home/apt,,Seogyo-dong,3,4.5,4,0,59,1,37.554706,126.928252,15:36.1
2710841,13874402,Private room,,Seocho-dong,0,,3,1,70,1,37.498259,127.018916,15:29.5
5481669,11002225,Private room,,Yeonnam-dong,4,3.5,6,1,78,1,37.563205,126.919536,15:26.8
8789385,46064193,Entire home/apt,,Sillim-dong,22,5,3,2,48,1,37.476863,126.938826,15:22.5
13020253,62867328,Private room,,Dangju-dong,0,,2,1,43,1,37.570844,126.974136,15:07.1
12113857,51621456,Entire home/apt,,Banpo-dong,2,,2,1,63,2,37.504921,127.024179,14:35.9
3523550,17745153,Private room,,Chungjeongno 3(sam)-ga,20,5,2,1,48,2,37.560627,126.96176,14:07.4
9565044,49520508,Shared room,,Sinsa-dong,6,4.5,1,1,20,,37.520258,127.024048,13:49.1
12016613,23882265,Private room,,Seokchon-dong,0,,2,1,26,1,37.505105,127.103236,13:09.4
1019251,4361712,Entire home/apt,,Hannam-dong,5,4,2,1,70,1,37.534101,127.000242,13:04.7
3485823,13905994,Entire home/apt,,Itaewon-dong,15,4.5,8,2,80,3,37.535373,126.991038,13:01.0
8296674,39986854,Entire home/apt,,Seogyo-dong,13,4.5,2,1,39,1,37.554551,126.924949,12:53.2
10885060,15979981,Private room,,Sinsa-dong,1,,1,1,23,2,37.528195,127.036899,12:42.5
648389,3253213,Private room,,Gye-dong,59,4.5,3,1,61,1,37.581383,126.987643,12:40.8
5274941,5155957,Entire home/apt,,Gwancheol-dong,35,4.5,5,1,67,1,37.569578,126.985544,12:24.0
4397094,2403998,Shared room,,Donggyo-dong,10,4.5,7,1,10,1,37.558418,126.924105,11:17.5
12823666,29140652,Entire home/apt,,Donggyo-dong,1,,4,1,56,2,37.558056,126.926131,10:33.9
8122828,41974491,Shared room,,Migeun-dong,4,4,8,1,10,1,37.562433,126.965846,10:16.2
6976799,32028072,Shared room,,Dongsomun-dong 1(il)-ga,0,,1,1,23,1,37.589763,127.008229,09:58.8
10024047,50486631,Private room,,Donggyo-dong,4,5,3,1,55,1,37.558586,126.925393,09:54.0
10181108,49769484,Shared room,,Changcheon-dong,1,,1,1,18,1,37.557659,126.930089,08:53.7
6893425,5469253,Shared room,,Euljiro 7(chil)-ga,13,4,4,1,26,1,37.565475,127.008486,08:50.2
1169386,6403262,Private room,,Hoehyeon-dong 1(il)-ga,5,4.5,2,1,60,1,37.558078,126.979972,08:35.3
6940076,36093077,Entire home/apt,,Changcheon-dong,0,,1,1,31,1,37.559419,126.933439,08:23.8
9739249,20238409,Entire home/apt,,Jamsil-dong,41,5,2,1,42,,37.507557,127.098376,08:06.9
4254242,21859458,Private room,,Nonhyeon-dong,31,5,2,1,45,2,37.518967,127.027841,07:56.5
924032,4970446,Private room,,Anguk-dong,0,,2,1,53,1,37.576073,126.983644,07:05.9
5936925,24191561,Entire home/apt,,Jeo-dong 2(i)-ga,68,5,5,0,50,1,37.562873,126.989478,06:45.5
3744148,13179120,Entire home/apt,,Sinsa-dong,40,5,3,0,72,3,37.518066,127.021125,06:30.3
6483754,18353527,Shared room,,Myeongnyun 3(sam)-ga,1,,3,1,42,1,37.582934,126.996963,06:16.9
12157319,15958892,Entire home/apt,,Hwanghak-dong,12,4.5,3,0,44,1,37.565836,127.021769,06:09.3
7375840,38614107,Private room,,Yeonhui-dong,0,,2,1,56,1,37.568896,126.920316,06:03.0
3105912,5523774,Entire home/apt,,Samseong-dong,13,4.5,3,0,63,2,37.509038,127.056935,05:35.0
9531014,6768967,Shared room,,Nogosan-dong,0,,2,1,62,1,37.552957,126.935661,04:37.5
8858281,8503121,Entire home/apt,,Yangpyeong-dong 4(sa)-ga,33,5,3,0,81,1,37.534384,126.895649,04:34.2
4054596,10003591,Shared room,,Yeonnam-dong,0,,4,1,20,1,37.560995,126.920883,04:19.7
4187927,13590025,Entire home/apt,,Chungjeongno 3(sam)-ga,20,5,3,1,80,2,37.560529,126.964074,04:14.1
8524040,44883500,Private room,,Seocho-dong,2,,2,1,26,1,37.496721,127.026224,04:08.0
5264454,8746080,Private room,,Mullae-dong 2(i)-ga,3,5,1,1,31,1,37.513928,126.894931,04:04.3
9382861,25668512,Shared room,,Yeonnam-dong,0,,6,1,26,1,37.560885,126.924535,03:38.6
12752822,69366157,Private room,,Sincheon-dong,0,,2,1,57,1,37.513737,127.106209,03:23.0
1067269,5872759,Private room,,Hwayang-dong,9,5,2,1,53,1,37.547395,127.070036,03:03.9
12742902,69303612,Shared room,,Hoegi-dong,0,,4,1,104,1,37.589276,127.054262,02:58.1
9054151,46981096,Private room,,Hyehwa-dong,0,,2,1,43,1,37.590383,127.000681,02:54.9
5359278,6671276,Private room,,Nonhyeon-dong,32,4.5,2,1,30,1,37.508263,127.029496,02:39.2
8173274,40552680,Entire home/apt,,Sungin-dong,19,5,2,1,48,3,37.571563,127.016945,01:07.1
12765292,27308862,Shared room,,Yeoksam-dong,0,,1,1,20,1,37.507072,127.042457,00:59.4
881851,4665491,Entire home/apt,,Seongbuk-dong,12,5,3,1,41,1,37.590582,127.004273,00:55.0
11700268,58826452,Private room,,Namchang-dong,3,4.5,2,1,48,1,37.556518,126.976748,00:41.1
1870650,9671963,Entire home/apt,,Banpo-dong,42,5,2,1,81,3,37.50639,127.019721,00:04.4
6644268,33863481,Entire home/apt,,Hwanghak-dong,8,4.5,2,0,44,4,37.567459,127.022022,59:56.8
5224209,2403998,Shared room,,Donggyo-dong,1,,8,1,10,1,37.559007,126.923688,59:53.9
12546657,63827798,Entire home/apt,,Gwanghui-dong 1(il)-ga,4,4,3,0,52,1,37.564426,127.005825,58:11.8
6383446,33131377,Shared room,,Seongsan-dong,53,5,4,1,15,1,37.563416,126.911793,58:05.0
6596989,32020570,Entire home/apt,,Bongnae-dong 2(i)-ga,31,4.5,6,1,69,1,37.555152,126.970487,57:56.5
8995850,30818018,Private room,,Hawolgok-dong,0,,2,1,31,1,37.608025,127.038779,57:25.1
3725908,19031198,Entire home/apt,,Naesu-dong,28,4.5,6,2,69,2,37.572346,126.972201,57:22.1
3667999,15958892,Entire home/apt,,Hwanghak-dong,37,5,3,1,50,1,37.566517,127.02231,57:00.8
4772594,23318773,Entire home/apt,,Donggyo-dong,74,4.5,5,0,71,1,37.557776,126.925397,55:46.4
9395453,16523541,Private room,,Hongeun-dong,0,,2,1,31,1,37.592354,126.933284,55:44.1
4763081,24575704,Private room,,Bomun-dong 3(sam)-ga,0,,2,1,53,1,37.583022,127.014768,55:26.8
11994314,55838791,Shared room,,Yeonnam-dong,0,,4,1,20,1,37.561669,126.922326,55:24.0
11008066,16610147,Entire home/apt,,Donggyo-dong,21,5,4,1,58,1,37.558115,126.919862,55:20.3
5126322,26497920,Shared room,,Seocho-dong,0,,3,1,144,1,37.499265,127.024718,55:17.1
5119932,14296678,Private room,,Guui-dong,43,5,2,1,23,2,37.541026,127.089769,55:02.9
5155199,26659849,Private room,,Hyehwa-dong,4,4.5,2,1,31,1,37.583748,127.001919,54:47.4
1474064,5610673,Entire home/apt,,Gyeongun-dong,95,5,4,1,57,2,37.576085,126.986157,54:38.9
1004348,4827156,Private room,,Unni-dong,148,5,2,1,53,1,37.576192,126.990023,53:53.3
7311522,35936929,Entire home/apt,,Malli-dong 1(il)-ga,12,4.5,4,1,104,1,37.55612,126.968985,53:28.0
12814407,41631862,Private room,,Guro-dong,0,,2,1,19,1,37.496771,126.891396,53:24.5
9641392,38766664,Entire home/apt,,Suha-dong,18,5,3,1,42,,37.566895,126.984954,52:04.9
3366766,4212709,Entire home/apt,,Unni-dong,49,5,6,0,72,1,37.575504,126.987014,51:42.7
9979700,21219045,Shared room,,Seogyo-dong,2,,2,1,15,1,37.556032,126.929282,51:36.2
12388309,6444500,Entire home/apt,,Donggyo-dong,4,4.5,14,3,88,2,37.5562,126.923533,51:16.6
12835080,33952212,Entire home/apt,,Sangam-dong,0,,3,1,49,1,37.576922,126.900107,51:13.2
9336088,48455643,Private room,,Itaewon-dong,0,,2,1,69,1,37.538368,126.992083,51:06.7
8234828,27264562,Entire home/apt,,Yeongdeungpo-dong 2(i)-ga,1,,2,1,35,2,37.521993,126.911836,51:04.2
12696196,5947841,Entire home/apt,,Seogye-dong,0,,8,0,67,1,37.554537,126.967255,50:52.0
13087765,70875305,Entire home/apt,,Sincheon-dong,0,,4,1,41,2,37.517437,127.111596,50:47.9
9927772,51032616,Private room,,Namsan-dong 2(i)-ga,0,,2,1,61,1,37.559564,126.985132,50:23.7
9282064,5862021,Entire home/apt,,Daehyeon-dong,3,4.5,3,0,48,,37.557441,126.943728,50:18.0
10581313,8793000,Private room,,Sindang-dong,2,,1,1,18,5,37.557522,127.008953,49:45.9
6575473,22271479,Entire home/apt,,Sangwangsimni-dong,13,5,2,1,59,3,37.565173,127.023833,48:49.4
10255164,38614107,Private room,,Yeonhui-dong,0,,2,1,80,1,37.56769,126.919389,48:28.9
4878008,25090011,Entire home/apt,,Donggyo-dong,70,5,5,1,90,1,37.556572,126.924419,48:27.0
12372725,51284937,Entire home/apt,,Yeoksam-dong,2,,4,1,44,1,37.498379,127.03944,48:19.9
1866237,9730781,Entire home/apt,,Huam-dong,54,5,2,1,41,2,37.549903,126.981089,48:09.4
12373140,66172277,Shared room,,Jongno 2(i)-ga,0,,1,1,28,1,37.569977,126.984784,48:02.2
11192459,31972845,Entire home/apt,,Seogyo-dong,4,4,5,1,28,1,37.555608,126.927803,47:50.4
4808694,7711130,Entire home/apt,,Jeo-dong 1(il)-ga,44,5,3,0,52,1,37.563209,126.988821,47:35.2
6561797,31536382,Shared room,,Seogyo-dong,0,,1,1,18,1,37.555951,126.919477,47:32.2
12221571,55658121,Private room,,Dongsung-dong,0,,3,1,31,1,37.581991,127.005991,47:11.7
11777964,47063736,Private room,,Gasan-dong,0,,1,1,39,1,37.472318,126.893491,47:08.1
1753246,3325795,Private room,,Changseong-dong,96,5,2,1,78,1,37.581069,126.972102,46:58.6
5273195,27298296,Shared room,,Yeoksam-dong,0,,2,1,45,2,37.497881,127.028656,46:42.7
6355024,15783172,Entire home/apt,,Naesu-dong,29,5,2,1,63,2,37.57286,126.972264,46:21.5
11164568,36527968,Private room,,Bangi-dong,1,,2,1,53,1,37.515896,127.131906,45:13.9
7846279,41024516,Shared room,,Singongdeok-dong,0,,6,1,13,1,37.5425,126.953573,44:43.7
3395994,4080146,Shared room,,Sinsa-dong,2,,4,1,23,1,37.521379,127.02482,44:33.4
2206498,9673375,Shared room,,Yeoksam-dong,9,5,4,1,39,1,37.504618,127.028172,44:26.6
7621097,37007548,Private room,,Yeoksam-dong,3,3.5,1,1,26,3,37.493834,127.040581,43:45.2
8276105,43641185,Private room,,Dangsan-dong,0,,2,1,53,1,37.541787,126.895225,42:46.8
12714900,25775848,Entire home/apt,,Ichon-dong,0,,5,3,70,1,37.518971,126.972208,42:15.6
7846326,41024516,Shared room,,Dohwa-dong,0,,6,1,13,1,37.541929,126.952588,41:34.6
677424,3203860,Shared room,,Seogyo-dong,91,5,1,1,21,2,37.555803,126.927508,41:14.0
4675470,22184506,Entire home/apt,,Unni-dong,39,5,6,2,90,2,37.576216,126.989159,40:16.3
13121606,73015447,Entire home/apt,,Ssangmun-dong,0,,2,1,30,1,37.647811,127.02827,40:05.4
9705210,48617261,Shared room,,Jamsil-dong,2,,4,1,24,1,37.50936,127.082805,40:02.8
7134275,14246846,Shared room,,Sinsa-dong,1,,3,1,78,1,37.520971,127.022301,39:58.5
10212987,39186101,Entire home/apt,,Yangjae-dong,0,,2,1,57,1,37.461467,127.034861,39:45.3
10243991,49520508,Shared room,,Sinsa-dong,3,4.5,1,1,24,,37.520615,127.024299,39:38.1
7613544,26038362,Shared room,,Seogyo-dong,7,5,4,1,18,1,37.555383,126.92504,39:26.2
3514258,5470996,Entire home/apt,,Yeoksam-dong,10,4.5,1,1,70,4,37.498645,127.032926,38:55.0
4892060,24470989,Entire home/apt,,Heungin-dong,1,,4,1,55,2,37.566478,127.01588,38:52.4
8235090,43310755,Private room,,Chungmuro 2(i)-ga,9,5,4,1,62,1,37.561437,126.98743,38:40.8
2018372,7736999,Entire home/apt,,Chungjeongno 1(il)-ga,16,4.5,2,1,93,1,37.565933,126.966992,38:36.9
757425,3988979,Shared room,,Yeonnam-dong,1,,2,1,24,1,37.561512,126.921933,38:21.8
4626587,17986811,Private room,,Yeonnam-dong,6,4.5,3,1,30,1,37.560458,126.922465,37:57.8
12199633,65591059,Entire home/apt,,Bangbae-dong,1,,5,2,70,3,37.478691,127.000599,37:35.8
10511972,51703263,Entire home/apt,,Dongja-dong,27,5,4,0,50,1,37.554445,126.971118,37:25.5
4608217,9116568,Shared room,,Donggyo-dong,7,4,4,1,22,1,37.556014,126.92967,37:20.9
13055139,29615516,Entire home/apt,,Donggyo-dong,0,,4,1,61,2,37.558912,126.926238,37:17.8
6140052,30075390,Private room,,Yeonnam-dong,4,5,2,1,64,2,37.561785,126.925681,36:58.2
6377509,22261535,Shared room,,Donggyo-dong,1,,1,1,10,1,37.560195,126.925247,36:39.9
9360576,48470659,Shared room,,Yeonnam-dong,0,,4,1,22,1,37.562437,126.924778,36:34.5
4506166,11245663,Entire home/apt,,Daejo-dong,23,5,5,2,72,2,37.615712,126.919414,36:17.7
6187909,32096250,Shared room,,Yeonnam-dong,0,,7,1,20,1,37.561898,126.9191,36:11.1
12924898,67715347,Private room,,Seokchon-dong,0,,1,1,26,1,37.507888,127.103595,36:06.2
2054094,10516939,Shared room,,Seogyo-dong,1,,12,1,20,1,37.553223,126.923713,36:03.1
4397405,22780188,Entire home/apt,,Sangam-dong,42,5,7,3,124,2,37.576448,126.896922,35:56.1
9517278,30075390,Shared room,,Donggyo-dong,1,,4,1,21,1,37.560572,126.925897,35:52.0
11157795,55075485,Private room,,Hapjeong-dong,22,5,1,1,18,1,37.550511,126.905661,35:45.3
5886112,30569531,Entire home/apt,,Suyu-dong,1,,2,2,61,1,37.644049,127.008059,35:28.9
3095820,15742651,Private room,,Namhak-dong,0,,4,1,131,1,37.560956,126.991366,35:22.7
4641020,23111832,Shared room,,Mangwon-dong,1,,2,1,43,1,37.553811,126.90865,35:13.0
4139314,19759971,Shared room,,Gwancheol-dong,37,4.5,6,1,11,1,37.569052,126.988202,34:45.6
757925,3988979,Shared room,,Yeonnam-dong,1,,6,1,21,1,37.560552,126.922923,34:27.4
4703352,1538054,Entire home/apt,,Malli-dong 1(il)-ga,20,4.5,5,2,82,2,37.555506,126.968155,33:55.7
9912029,50965407,Private room,,Donam-dong,0,,2,1,23,1,37.60327,127.028235,32:52.3
6976630,32028072,Shared room,,Dongsomun-dong 2(i)-ga,0,,1,1,22,1,37.589429,127.008607,32:37.4
10024792,48218718,Private room,,Bangi-dong,0,,2,1,61,1,37.514089,127.11026,32:22.3
11443633,15695453,Private room,,Jamsil-dong,2,,4,1,19,2,37.504221,127.081541,32:06.1
1898863,1717988,Private room,,Seongsan-dong,14,4,1,1,20,7,37.558226,126.909702,32:04.0
2523543,11832049,Private room,,Jongno 5(o)-ga,3,4.5,4,1,118,,37.570118,127.00336,31:55.1
8542328,44970293,Private room,,Dangsan-dong 4(sa)-ga,2,,2,1,35,1,37.529703,126.899377,31:07.5
7082399,37127027,Shared room,,Seongsan-dong,0,,5,1,13,1,37.564972,126.914587,30:55.8
11047372,45402236,Entire home/apt,,Dongja-dong,21,5,3,1,61,1,37.553548,126.969974,30:40.5
11463393,15446737,Private room,,Hoehyeon-dong 1(il)-ga,1,,2,1,35,1,37.558798,126.980346,30:35.8
11720077,62319976,Entire home/apt,,Eungam-dong,1,,3,3,78,1,37.601618,126.926529,30:20.5
4484490,22782182,Entire home/apt,,Donggyo-dong,39,4.5,5,1,70,2,37.558146,126.925329,30:05.2
10576410,17745734,Entire home/apt,,Sinwol-dong,11,5,5,3,50,1,37.517427,126.840239,29:56.5
8546963,44796871,Shared room,,Sillim-dong,1,,2,1,20,1,37.477524,126.933404,29:20.5
